ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count
2023,52,2023-12-25,.Other,Direct,NON-MOBILE,87,213,53,235,233,0,34
2023,52,2023-12-25,.Other,Other,MOBILE,2,31,1,6,1,0,4
2023,52,2023-12-25,.Other,Other,NON-MOBILE,32,64,21,24,45,0,42
2023,52,2023-12-25,.Other,Paid,MOBILE,66,597,109,238,230,0,124
2023,52,2023-12-25,.Other,Paid,NON-MOBILE,122,368,188,390,543,0,89
2023,52,2023-12-25,.Other,SEO,MOBILE,19,80,17,47,66,0,27
2023,52,2023-12-25,.Other,SEO,NON-MOBILE,64,200,112,207,349,0,56
2023,52,2023-12-25,.Other,Undefined,MOBILE,13,77,3,0,2,0,18
2023,52,2023-12-25,.Other,Undefined,NON-MOBILE,1,5,9,4,19,0,2
2023,52,2023-12-25,.Property,Direct,MOBILE,7,18,364,930,1000,0,71
2023,52,2023-12-25,.Property,Direct,NON-MOBILE,7,28,392,970,1469,0,52
2023,52,2023-12-25,.Property,Other,MOBILE,0,3,16,75,60,0,13
2023,52,2023-12-25,.Property,Other,NON-MOBILE,1,3,55,199,316,0,10
2023,52,2023-12-25,.Property,Paid,MOBILE,4,10,212,458,555,0,42
2023,52,2023-12-25,.Property,Paid,NON-MOBILE,12,21,429,1018,1489,0,77
2023,52,2023-12-25,.Property,SEO,MOBILE,1,4,95,266,272,0,30
2023,52,2023-12-25,.Property,SEO,NON-MOBILE,16,22,488,1062,1838,0,71
2023,52,2023-12-25,.Property,Undefined,MOBILE,0,2,20,52,34,0,2
2023,52,2023-12-25,.Property,Undefined,NON-MOBILE,0,0,33,90,120,0,2
2024,1,2024-01-01,./corporate/,Direct,MOBILE,0,0,2,2,4,0,0
2024,1,2024-01-01,./corporate/,Direct,NON-MOBILE,0,0,3,0,0,0,0
2024,1,2024-01-01,./corporate/,Other,NON-MOBILE,0,0,0,0,3,0,0
2024,1,2024-01-01,./corporate/,SEO,MOBILE,2,8,37,36,65,0,23
2024,1,2024-01-01,./corporate/,SEO,NON-MOBILE,0,7,37,55,93,0,22
2024,1,2024-01-01,./housing/,Direct,MOBILE,6,18,99,279,242,0,29
2024,1,2024-01-01,./housing/,Direct,NON-MOBILE,6,21,85,340,598,0,25
2024,1,2024-01-01,./housing/,Other,MOBILE,0,2,1,16,14,0,0
2024,1,2024-01-01,./housing/,Other,NON-MOBILE,5,7,35,64,65,0,0
2024,1,2024-01-01,./housing/,Paid,MOBILE,2,3,105,210,203,0,27
2024,1,2024-01-01,./housing/,Paid,NON-MOBILE,4,10,94,323,337,0,31
2024,1,2024-01-01,./housing/,SEO,MOBILE,3,30,94,239,243,0,34
2024,1,2024-01-01,./housing/,SEO,NON-MOBILE,21,67,195,384,681,0,50
2024,1,2024-01-01,./housing/,Undefined,MOBILE,1,5,4,12,15,0,11
2024,1,2024-01-01,./housing/,Undefined,NON-MOBILE,0,2,8,16,26,0,2
2024,1,2024-01-01,./members/,Direct,MOBILE,28,108,164,571,592,0,67
2024,1,2024-01-01,./members/,Direct,NON-MOBILE,126,267,333,910,1585,0,78
2024,1,2024-01-01,./members/,Other,MOBILE,1,2,5,28,13,0,6
2024,1,2024-01-01,./members/,Other,NON-MOBILE,29,32,35,148,206,0,33
2024,1,2024-01-01,./members/,Paid,MOBILE,7,25,83,265,339,0,32
2024,1,2024-01-01,./members/,Paid,NON-MOBILE,71,143,351,1079,1394,0,76
2024,1,2024-01-01,./members/,SEO,MOBILE,4,27,68,156,216,0,26
2024,1,2024-01-01,./members/,SEO,NON-MOBILE,96,186,384,915,1379,0,106
2024,1,2024-01-01,./members/,Undefined,MOBILE,8,28,26,64,22,0,14
2024,1,2024-01-01,./members/,Undefined,NON-MOBILE,3,14,12,21,64,0,8
2024,1,2024-01-01,.Home,Direct,MOBILE,172,730,504,1458,1130,0,236
2024,1,2024-01-01,.Home,Direct,NON-MOBILE,374,995,788,2138,3155,0,242
2024,1,2024-01-01,.Home,Other,MOBILE,8,66,14,54,96,0,14
2024,1,2024-01-01,.Home,Other,NON-MOBILE,74,129,42,191,170,0,38
2024,1,2024-01-01,.Home,Paid,MOBILE,79,412,563,1569,1271,0,284
2024,1,2024-01-01,.Home,Paid,NON-MOBILE,247,792,1048,2387,3379,0,297
2024,1,2024-01-01,.Home,SEO,MOBILE,40,296,261,797,714,0,137
2024,1,2024-01-01,.Home,SEO,NON-MOBILE,313,881,974,2376,3271,0,261
2024,1,2024-01-01,.Home,Undefined,MOBILE,3,18,45,39,67,0,9
2024,1,2024-01-01,.Home,Undefined,NON-MOBILE,5,9,13,32,38,0,3
2024,1,2024-01-01,.LYP,Direct,MOBILE,211,1100,1,6,19,0,12
2024,1,2024-01-01,.LYP,Direct,NON-MOBILE,196,544,10,11,48,0,4
2024,1,2024-01-01,.LYP,Other,MOBILE,0,36,0,0,0,0,0
2024,1,2024-01-01,.LYP,Other,NON-MOBILE,14,41,0,0,2,0,0
2024,1,2024-01-01,.LYP,Paid,MOBILE,69,2285,21,18,14,0,21
2024,1,2024-01-01,.LYP,Paid,NON-MOBILE,106,554,63,140,219,0,66
2024,1,2024-01-01,.LYP,SEO,MOBILE,20,70,0,6,6,0,1
2024,1,2024-01-01,.LYP,SEO,NON-MOBILE,69,153,11,0,34,0,0
2024,1,2024-01-01,.LYP,Undefined,MOBILE,29,126,0,0,2,0,0
2024,1,2024-01-01,.LYP,Undefined,NON-MOBILE,8,27,0,1,3,0,0
2024,1,2024-01-01,.Other,Direct,MOBILE,41,230,29,114,66,0,37
2024,1,2024-01-01,.Other,Direct,NON-MOBILE,88,291,76,253,360,0,78
2024,1,2024-01-01,.Other,Other,MOBILE,2,24,1,6,2,0,3
2024,1,2024-01-01,.Other,Other,NON-MOBILE,11,30,7,23,34,0,20
2024,1,2024-01-01,.Other,Paid,MOBILE,73,621,101,219,257,0,160
2024,1,2024-01-01,.Other,Paid,NON-MOBILE,149,594,202,561,764,0,132
2024,1,2024-01-01,.Other,SEO,MOBILE,21,115,30,91,115,0,36
2024,1,2024-01-01,.Other,SEO,NON-MOBILE,62,202,131,417,475,0,45
2024,1,2024-01-01,.Other,Undefined,MOBILE,9,64,5,16,9,0,10
2024,1,2024-01-01,.Other,Undefined,NON-MOBILE,3,9,2,4,15,0,4
2024,1,2024-01-01,.Property,Direct,MOBILE,7,24,406,1391,1306,0,105
2024,1,2024-01-01,.Property,Direct,NON-MOBILE,19,53,564,1561,2258,0,112
2024,1,2024-01-01,.Property,Other,MOBILE,0,12,25,122,103,0,18
2024,1,2024-01-01,.Property,Other,NON-MOBILE,4,15,86,308,319,0,6
2024,1,2024-01-01,.Property,Paid,MOBILE,2,11,256,745,867,0,45
2024,1,2024-01-01,.Property,Paid,NON-MOBILE,15,39,534,1471,1905,0,102
2024,1,2024-01-01,.Property,SEO,MOBILE,2,9,131,413,568,0,30
2024,1,2024-01-01,.Property,SEO,NON-MOBILE,17,37,647,1295,2059,0,68
2024,1,2024-01-01,.Property,Undefined,MOBILE,0,1,17,63,36,0,4
2024,1,2024-01-01,.Property,Undefined,NON-MOBILE,0,0,73,138,170,0,0
2024,2,2024-01-08,./corporate/,Direct,MOBILE,0,1,1,0,0,0,0
2024,2,2024-01-08,./corporate/,Direct,NON-MOBILE,0,0,3,0,11,0,0
2024,2,2024-01-08,./corporate/,Paid,MOBILE,0,0,4,0,3,0,0
2024,2,2024-01-08,./corporate/,SEO,MOBILE,0,2,29,26,59,0,28
2024,2,2024-01-08,./corporate/,SEO,NON-MOBILE,2,8,57,76,103,0,31
2024,2,2024-01-08,./housing/,Direct,MOBILE,4,21,75,272,261,0,27
2024,2,2024-01-08,./housing/,Direct,NON-MOBILE,10,29,108,306,599,0,31
2024,2,2024-01-08,./housing/,Other,MOBILE,0,1,8,21,9,0,3
2024,2,2024-01-08,./housing/,Other,NON-MOBILE,1,1,12,177,133,0,2
2024,2,2024-01-08,./housing/,Paid,MOBILE,1,4,98,279,198,0,26
2024,2,2024-01-08,./housing/,Paid,NON-MOBILE,6,14,132,317,496,0,23
2024,2,2024-01-08,./housing/,SEO,MOBILE,3,29,77,134,166,0,25
2024,2,2024-01-08,./housing/,SEO,NON-MOBILE,17,64,165,439,592,0,33
2024,2,2024-01-08,./housing/,Undefined,MOBILE,0,2,7,5,6,0,10
2024,2,2024-01-08,./housing/,Undefined,NON-MOBILE,0,0,11,8,22,0,2
2024,2,2024-01-08,./members/,Direct,MOBILE,22,101,172,505,540,0,65
2024,2,2024-01-08,./members/,Direct,NON-MOBILE,127,277,404,1226,1591,0,99
2024,2,2024-01-08,./members/,Other,MOBILE,1,3,4,14,25,0,4
2024,2,2024-01-08,./members/,Other,NON-MOBILE,21,33,41,176,245,0,76
2024,2,2024-01-08,./members/,Paid,MOBILE,5,10,114,469,422,0,64
2024,2,2024-01-08,./members/,Paid,NON-MOBILE,86,146,427,956,1266,0,81
2024,2,2024-01-08,./members/,SEO,MOBILE,3,14,64,155,193,0,17
2024,2,2024-01-08,./members/,SEO,NON-MOBILE,75,158,321,962,1462,0,102
2024,2,2024-01-08,./members/,Undefined,MOBILE,4,10,7,8,19,0,5
2024,2,2024-01-08,./members/,Undefined,NON-MOBILE,3,2,26,50,79,0,8
2024,2,2024-01-08,.Home,Direct,MOBILE,111,561,498,1453,1034,0,220
2024,2,2024-01-08,.Home,Direct,NON-MOBILE,255,760,742,2332,3113,0,261
2024,2,2024-01-08,.Home,Other,MOBILE,3,37,26,74,134,0,7
2024,2,2024-01-08,.Home,Other,NON-MOBILE,28,74,63,289,240,0,43
2024,2,2024-01-08,.Home,Paid,MOBILE,93,416,653,1968,1570,0,260
2024,2,2024-01-08,.Home,Paid,NON-MOBILE,322,922,1305,3093,4346,0,301
2024,2,2024-01-08,.Home,SEO,MOBILE,30,178,207,542,567,0,101
2024,2,2024-01-08,.Home,SEO,NON-MOBILE,216,645,816,2049,3099,0,205
2024,2,2024-01-08,.Home,Undefined,MOBILE,2,6,25,34,73,0,13
2024,2,2024-01-08,.Home,Undefined,NON-MOBILE,1,4,19,22,50,0,2
2024,2,2024-01-08,.LYP,Direct,MOBILE,180,833,0,4,24,0,14
2024,2,2024-01-08,.LYP,Direct,NON-MOBILE,157,423,0,7,24,0,7
2024,2,2024-01-08,.LYP,Other,MOBILE,1,34,1,0,0,0,0
2024,2,2024-01-08,.LYP,Other,NON-MOBILE,12,31,0,1,2,0,0
2024,2,2024-01-08,.LYP,Paid,MOBILE,47,1208,8,19,17,0,9
2024,2,2024-01-08,.LYP,Paid,NON-MOBILE,100,443,51,305,219,0,56
2024,2,2024-01-08,.LYP,SEO,MOBILE,17,68,1,2,5,0,0
2024,2,2024-01-08,.LYP,SEO,NON-MOBILE,63,139,1,0,20,0,0
2024,2,2024-01-08,.LYP,Undefined,MOBILE,13,91,0,0,2,0,0
2024,2,2024-01-08,.LYP,Undefined,NON-MOBILE,5,13,0,0,2,0,0
2024,2,2024-01-08,.Other,Direct,MOBILE,46,238,21,61,54,0,49
2024,2,2024-01-08,.Other,Direct,NON-MOBILE,83,280,106,277,358,0,48
2024,2,2024-01-08,.Other,Other,MOBILE,1,24,0,2,3,0,0
2024,2,2024-01-08,.Other,Other,NON-MOBILE,12,30,6,60,84,0,18
2024,2,2024-01-08,.Other,Paid,MOBILE,61,521,130,304,253,0,218
2024,2,2024-01-08,.Other,Paid,NON-MOBILE,156,517,300,533,797,0,137
2024,2,2024-01-08,.Other,SEO,MOBILE,15,73,31,46,46,0,25
2024,2,2024-01-08,.Other,SEO,NON-MOBILE,62,168,119,314,505,0,41
2024,2,2024-01-08,.Other,Undefined,MOBILE,10,47,5,19,4,0,12
2024,2,2024-01-08,.Other,Undefined,NON-MOBILE,6,19,9,22,18,0,0
2024,2,2024-01-08,.Property,Direct,MOBILE,2,23,459,1311,1365,0,102
2024,2,2024-01-08,.Property,Direct,NON-MOBILE,11,32,616,1438,2276,0,83
2024,2,2024-01-08,.Property,Other,MOBILE,1,10,18,69,76,0,11
2024,2,2024-01-08,.Property,Other,NON-MOBILE,1,7,82,270,466,0,24
2024,2,2024-01-08,.Property,Paid,MOBILE,2,5,268,1037,913,0,60
2024,2,2024-01-08,.Property,Paid,NON-MOBILE,18,39,770,1661,2448,0,58
2024,2,2024-01-08,.Property,SEO,MOBILE,3,5,107,347,407,0,22
2024,2,2024-01-08,.Property,SEO,NON-MOBILE,19,40,515,1186,2082,0,74
2024,2,2024-01-08,.Property,Undefined,MOBILE,1,1,26,138,39,0,2
2024,2,2024-01-08,.Property,Undefined,NON-MOBILE,0,2,27,265,144,0,2
2024,3,2024-01-15,./corporate/,Direct,MOBILE,0,1,0,0,0,0,0
2024,3,2024-01-15,./corporate/,Direct,NON-MOBILE,0,0,2,1,2,0,3
2024,3,2024-01-15,./corporate/,Other,NON-MOBILE,0,0,0,0,0,0,1
2024,3,2024-01-15,./corporate/,Paid,MOBILE,0,0,1,0,0,0,0
2024,3,2024-01-15,./corporate/,SEO,MOBILE,0,1,37,60,84,0,24
2024,3,2024-01-15,./corporate/,SEO,NON-MOBILE,1,3,45,71,85,0,16
2024,3,2024-01-15,./corporate/,Undefined,MOBILE,0,1,0,0,0,0,0
2024,3,2024-01-15,./housing/,Direct,MOBILE,3,15,67,270,173,0,24
2024,3,2024-01-15,./housing/,Direct,NON-MOBILE,13,23,120,262,488,0,39
2024,3,2024-01-15,./housing/,Other,MOBILE,0,3,5,13,16,0,2
2024,3,2024-01-15,./housing/,Other,NON-MOBILE,4,5,15,153,114,0,6
2024,3,2024-01-15,./housing/,Paid,MOBILE,1,5,94,276,191,0,15
2024,3,2024-01-15,./housing/,Paid,NON-MOBILE,5,11,129,288,515,0,17
2024,3,2024-01-15,./housing/,SEO,MOBILE,8,39,90,202,194,0,27
2024,3,2024-01-15,./housing/,SEO,NON-MOBILE,14,57,145,436,581,0,17
2024,3,2024-01-15,./housing/,Undefined,MOBILE,0,4,5,9,8,0,9
2024,3,2024-01-15,./housing/,Undefined,NON-MOBILE,0,1,8,29,40,0,2
2024,3,2024-01-15,./members/,Direct,MOBILE,37,133,120,616,520,0,80
2024,3,2024-01-15,./members/,Direct,NON-MOBILE,107,257,325,864,1376,0,102
2024,3,2024-01-15,./members/,Other,MOBILE,2,5,12,51,51,0,10
2024,3,2024-01-15,./members/,Other,NON-MOBILE,12,32,25,117,208,0,39
2024,3,2024-01-15,./members/,Paid,MOBILE,11,16,115,362,322,0,47
2024,3,2024-01-15,./members/,Paid,NON-MOBILE,77,145,384,988,1381,0,117
2024,3,2024-01-15,./members/,SEO,MOBILE,10,25,60,195,258,0,49
2024,3,2024-01-15,./members/,SEO,NON-MOBILE,80,178,341,1062,1662,0,125
2024,3,2024-01-15,./members/,Undefined,MOBILE,5,21,10,47,32,0,11
2024,3,2024-01-15,./members/,Undefined,NON-MOBILE,7,16,31,79,85,0,6
2024,3,2024-01-15,.Home,Direct,MOBILE,116,567,514,1267,1167,0,201
2024,3,2024-01-15,.Home,Direct,NON-MOBILE,273,747,677,2049,3122,0,212
2024,3,2024-01-15,.Home,Other,MOBILE,4,42,16,90,50,0,15
2024,3,2024-01-15,.Home,Other,NON-MOBILE,23,72,46,279,298,0,40
2024,3,2024-01-15,.Home,Paid,MOBILE,79,429,666,1639,1479,0,281
2024,3,2024-01-15,.Home,Paid,NON-MOBILE,364,1037,1407,2764,4317,0,367
2024,3,2024-01-15,.Home,SEO,MOBILE,27,162,278,641,548,0,120
2024,3,2024-01-15,.Home,SEO,NON-MOBILE,208,609,801,2105,3105,0,198
2024,3,2024-01-15,.Home,Undefined,MOBILE,3,16,33,92,87,0,13
2024,3,2024-01-15,.Home,Undefined,NON-MOBILE,7,13,25,60,119,0,6
2024,3,2024-01-15,.LYP,Direct,MOBILE,176,821,1,10,19,0,8
2024,3,2024-01-15,.LYP,Direct,NON-MOBILE,174,445,0,2,14,0,4
2024,3,2024-01-15,.LYP,Other,MOBILE,2,32,0,0,0,0,0
2024,3,2024-01-15,.LYP,Other,NON-MOBILE,3,24,1,0,7,0,0
2024,3,2024-01-15,.LYP,Paid,MOBILE,54,1843,23,59,47,0,100
2024,3,2024-01-15,.LYP,Paid,NON-MOBILE,134,712,94,220,312,0,129
2024,3,2024-01-15,.LYP,SEO,MOBILE,20,57,0,0,2,0,1
2024,3,2024-01-15,.LYP,SEO,NON-MOBILE,62,123,2,1,16,0,1
2024,3,2024-01-15,.LYP,Undefined,MOBILE,14,120,3,0,1,0,0
2024,3,2024-01-15,.LYP,Undefined,NON-MOBILE,8,35,3,0,1,0,0
2024,3,2024-01-15,.Other,Direct,MOBILE,41,212,24,65,84,0,30
2024,3,2024-01-15,.Other,Direct,NON-MOBILE,92,269,100,217,296,0,46
2024,3,2024-01-15,.Other,Other,MOBILE,1,24,0,1,4,0,4
2024,3,2024-01-15,.Other,Other,NON-MOBILE,17,37,7,19,56,0,11
2024,3,2024-01-15,.Other,Paid,MOBILE,46,310,112,235,253,0,127
2024,3,2024-01-15,.Other,Paid,NON-MOBILE,119,322,127,276,521,0,80
2024,3,2024-01-15,.Other,SEO,MOBILE,14,78,28,64,64,0,27
2024,3,2024-01-15,.Other,SEO,NON-MOBILE,63,176,122,297,365,0,62
2024,3,2024-01-15,.Other,Undefined,MOBILE,12,62,10,10,14,0,25
2024,3,2024-01-15,.Other,Undefined,NON-MOBILE,4,14,11,43,35,0,4
2024,3,2024-01-15,.Property,Direct,MOBILE,5,18,406,1098,1168,0,99
2024,3,2024-01-15,.Property,Direct,NON-MOBILE,19,40,646,1301,2186,0,109
2024,3,2024-01-15,.Property,Other,MOBILE,0,7,21,96,53,0,11
2024,3,2024-01-15,.Property,Other,NON-MOBILE,2,6,84,244,431,0,11
2024,3,2024-01-15,.Property,Paid,MOBILE,1,6,221,753,1029,0,40
2024,3,2024-01-15,.Property,Paid,NON-MOBILE,15,40,754,1609,2594,0,91
2024,3,2024-01-15,.Property,SEO,MOBILE,1,4,114,294,389,0,41
2024,3,2024-01-15,.Property,SEO,NON-MOBILE,14,39,501,1443,2152,0,46
2024,3,2024-01-15,.Property,Undefined,MOBILE,0,0,35,54,43,0,5
2024,3,2024-01-15,.Property,Undefined,NON-MOBILE,0,0,47,114,305,0,2
2024,4,2024-01-22,./corporate/,Direct,MOBILE,0,0,0,2,1,0,0
2024,4,2024-01-22,./corporate/,Direct,NON-MOBILE,0,0,1,0,5,0,4
2024,4,2024-01-22,./corporate/,Other,NON-MOBILE,0,0,1,0,0,0,0
2024,4,2024-01-22,./corporate/,Paid,MOBILE,0,0,0,0,8,0,0
2024,4,2024-01-22,./corporate/,SEO,MOBILE,0,2,40,82,31,0,14
2024,4,2024-01-22,./corporate/,SEO,NON-MOBILE,3,9,59,72,102,0,18
2024,4,2024-01-22,./corporate/,Undefined,NON-MOBILE,0,0,1,2,14,0,0
2024,4,2024-01-22,./housing/,Direct,MOBILE,0,13,80,171,187,0,30
2024,4,2024-01-22,./housing/,Direct,NON-MOBILE,5,14,106,280,482,0,19
2024,4,2024-01-22,./housing/,Other,MOBILE,0,1,7,19,11,0,4
2024,4,2024-01-22,./housing/,Other,NON-MOBILE,0,0,3,70,62,0,3
2024,4,2024-01-22,./housing/,Paid,MOBILE,2,6,79,170,209,0,41
2024,4,2024-01-22,./housing/,Paid,NON-MOBILE,5,13,104,290,529,0,21
2024,4,2024-01-22,./housing/,SEO,MOBILE,9,35,66,141,160,0,30
2024,4,2024-01-22,./housing/,SEO,NON-MOBILE,15,48,192,315,541,0,44
2024,4,2024-01-22,./housing/,Undefined,MOBILE,0,2,3,8,2,0,3
2024,4,2024-01-22,./housing/,Undefined,NON-MOBILE,0,0,4,4,23,0,0
2024,4,2024-01-22,./members/,Direct,MOBILE,30,97,168,317,484,0,78
2024,4,2024-01-22,./members/,Direct,NON-MOBILE,126,289,283,637,1282,0,79
2024,4,2024-01-22,./members/,Other,MOBILE,1,2,46,43,39,0,8
2024,4,2024-01-22,./members/,Other,NON-MOBILE,7,15,57,128,157,0,50
2024,4,2024-01-22,./members/,Paid,MOBILE,9,29,166,321,395,0,57
2024,4,2024-01-22,./members/,Paid,NON-MOBILE,67,133,478,826,1262,0,83
2024,4,2024-01-22,./members/,SEO,MOBILE,3,9,58,175,181,0,34
2024,4,2024-01-22,./members/,SEO,NON-MOBILE,85,192,383,909,1555,0,138
2024,4,2024-01-22,./members/,Undefined,MOBILE,2,14,16,33,23,0,10
2024,4,2024-01-22,./members/,Undefined,NON-MOBILE,1,8,17,36,63,0,10
2024,4,2024-01-22,.Home,Direct,MOBILE,113,550,509,817,1117,0,222
2024,4,2024-01-22,.Home,Direct,NON-MOBILE,247,699,756,1669,2806,0,268
2024,4,2024-01-22,.Home,Other,MOBILE,2,29,22,96,74,0,10
2024,4,2024-01-22,.Home,Other,NON-MOBILE,21,66,48,299,298,0,44
2024,4,2024-01-22,.Home,Paid,MOBILE,92,521,802,1463,1824,0,413
2024,4,2024-01-22,.Home,Paid,NON-MOBILE,353,1029,1866,2949,4536,0,530
2024,4,2024-01-22,.Home,SEO,MOBILE,26,173,220,488,495,0,111
2024,4,2024-01-22,.Home,SEO,NON-MOBILE,195,532,833,1591,2842,0,222
2024,4,2024-01-22,.Home,Undefined,MOBILE,2,6,56,19,41,0,16
2024,4,2024-01-22,.Home,Undefined,NON-MOBILE,1,1,11,31,25,0,5
2024,4,2024-01-22,.LYP,Direct,MOBILE,166,810,1,7,20,0,9
2024,4,2024-01-22,.LYP,Direct,NON-MOBILE,176,467,4,3,26,0,6
2024,4,2024-01-22,.LYP,Other,MOBILE,6,22,0,0,0,0,0
2024,4,2024-01-22,.LYP,Other,NON-MOBILE,3,35,0,0,0,0,0
2024,4,2024-01-22,.LYP,Paid,MOBILE,68,1292,27,29,65,0,99
2024,4,2024-01-22,.LYP,Paid,NON-MOBILE,136,659,119,181,376,0,121
2024,4,2024-01-22,.LYP,SEO,MOBILE,7,38,1,5,6,0,5
2024,4,2024-01-22,.LYP,SEO,NON-MOBILE,39,87,4,2,35,0,2
2024,4,2024-01-22,.LYP,Undefined,MOBILE,18,73,0,0,4,0,2
2024,4,2024-01-22,.LYP,Undefined,NON-MOBILE,8,18,0,0,5,0,0
2024,4,2024-01-22,.Other,Direct,MOBILE,39,200,35,60,69,0,37
2024,4,2024-01-22,.Other,Direct,NON-MOBILE,72,226,92,183,324,0,20
2024,4,2024-01-22,.Other,Other,MOBILE,1,12,4,2,2,0,1
2024,4,2024-01-22,.Other,Other,NON-MOBILE,8,19,5,36,51,0,21
2024,4,2024-01-22,.Other,Paid,MOBILE,24,145,30,40,103,0,52
2024,4,2024-01-22,.Other,Paid,NON-MOBILE,90,252,156,256,444,0,93
2024,4,2024-01-22,.Other,SEO,MOBILE,9,61,20,53,70,0,16
2024,4,2024-01-22,.Other,SEO,NON-MOBILE,45,135,159,176,440,0,35
2024,4,2024-01-22,.Other,Undefined,MOBILE,10,21,5,5,10,0,8
2024,4,2024-01-22,.Other,Undefined,NON-MOBILE,2,5,8,6,10,0,9
2024,4,2024-01-22,.Property,Direct,MOBILE,8,32,441,920,1211,0,119
2024,4,2024-01-22,.Property,Direct,NON-MOBILE,10,30,622,1117,2004,0,98
2024,4,2024-01-22,.Property,Other,MOBILE,0,7,15,53,74,0,12
2024,4,2024-01-22,.Property,Other,NON-MOBILE,1,9,34,231,355,0,24
2024,4,2024-01-22,.Property,Paid,MOBILE,2,10,288,570,874,0,60
2024,4,2024-01-22,.Property,Paid,NON-MOBILE,19,47,917,1584,2654,0,109
2024,4,2024-01-22,.Property,SEO,MOBILE,3,8,112,242,411,0,24
2024,4,2024-01-22,.Property,SEO,NON-MOBILE,9,25,537,1201,2040,0,83
2024,4,2024-01-22,.Property,Undefined,MOBILE,0,0,10,25,40,0,3
2024,4,2024-01-22,.Property,Undefined,NON-MOBILE,0,3,77,88,122,0,4
2024,5,2024-01-29,./corporate/,Direct,NON-MOBILE,0,0,0,0,0,0,2
2024,5,2024-01-29,./corporate/,Paid,MOBILE,0,0,0,0,1,0,0
2024,5,2024-01-29,./corporate/,Paid,NON-MOBILE,0,0,0,0,3,0,0
2024,5,2024-01-29,./corporate/,SEO,MOBILE,0,4,31,31,58,0,12
2024,5,2024-01-29,./corporate/,SEO,NON-MOBILE,0,5,32,56,86,0,6
2024,5,2024-01-29,./housing/,Direct,MOBILE,3,11,87,124,121,0,42
2024,5,2024-01-29,./housing/,Direct,NON-MOBILE,8,19,119,544,535,0,31
2024,5,2024-01-29,./housing/,Other,MOBILE,0,1,6,27,19,0,0
2024,5,2024-01-29,./housing/,Other,NON-MOBILE,0,0,9,83,119,0,22
2024,5,2024-01-29,./housing/,Paid,MOBILE,0,6,117,156,280,0,28
2024,5,2024-01-29,./housing/,Paid,NON-MOBILE,8,22,120,381,590,0,28
2024,5,2024-01-29,./housing/,SEO,MOBILE,7,27,57,97,186,0,34
2024,5,2024-01-29,./housing/,SEO,NON-MOBILE,13,58,197,398,568,0,53
2024,5,2024-01-29,./housing/,Undefined,MOBILE,0,3,3,1,2,0,2
2024,5,2024-01-29,./housing/,Undefined,NON-MOBILE,1,1,17,6,10,0,4
2024,5,2024-01-29,./members/,Direct,MOBILE,31,106,147,319,550,0,102
2024,5,2024-01-29,./members/,Direct,NON-MOBILE,140,274,301,895,1447,0,103
2024,5,2024-01-29,./members/,Other,MOBILE,0,0,8,30,39,0,4
2024,5,2024-01-29,./members/,Other,NON-MOBILE,14,27,39,156,287,0,50
2024,5,2024-01-29,./members/,Paid,MOBILE,9,18,150,327,364,0,67
2024,5,2024-01-29,./members/,Paid,NON-MOBILE,80,123,426,945,1412,0,139
2024,5,2024-01-29,./members/,SEO,MOBILE,7,22,63,99,219,0,18
2024,5,2024-01-29,./members/,SEO,NON-MOBILE,95,155,402,760,1342,0,85
2024,5,2024-01-29,./members/,Undefined,MOBILE,2,10,7,15,26,0,6
2024,5,2024-01-29,./members/,Undefined,NON-MOBILE,2,13,26,18,78,0,5
2024,5,2024-01-29,.Home,Direct,MOBILE,124,544,485,824,1081,0,192
2024,5,2024-01-29,.Home,Direct,NON-MOBILE,255,716,848,1739,2978,0,282
2024,5,2024-01-29,.Home,Other,MOBILE,5,33,26,77,89,0,13
2024,5,2024-01-29,.Home,Other,NON-MOBILE,23,71,37,202,254,0,28
2024,5,2024-01-29,.Home,Paid,MOBILE,74,436,847,1335,1873,0,330
2024,5,2024-01-29,.Home,Paid,NON-MOBILE,333,983,1655,2898,4689,0,563
2024,5,2024-01-29,.Home,SEO,MOBILE,34,187,251,362,663,0,87
2024,5,2024-01-29,.Home,SEO,NON-MOBILE,213,585,995,1770,3103,0,205
2024,5,2024-01-29,.Home,Undefined,MOBILE,0,8,59,35,67,0,16
2024,5,2024-01-29,.Home,Undefined,NON-MOBILE,3,7,10,30,37,0,12
2024,5,2024-01-29,.LYP,Direct,MOBILE,185,767,2,2,13,0,7
2024,5,2024-01-29,.LYP,Direct,NON-MOBILE,165,428,1,14,25,0,2
2024,5,2024-01-29,.LYP,Other,MOBILE,2,43,0,0,0,0,0
2024,5,2024-01-29,.LYP,Other,NON-MOBILE,7,33,0,0,2,0,0
2024,5,2024-01-29,.LYP,Paid,MOBILE,75,1247,74,73,66,0,121
2024,5,2024-01-29,.LYP,Paid,NON-MOBILE,166,667,153,188,256,0,105
2024,5,2024-01-29,.LYP,SEO,MOBILE,21,67,2,0,2,0,0
2024,5,2024-01-29,.LYP,SEO,NON-MOBILE,43,99,0,3,10,0,3
