Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Impression_population,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value,Channel_Group
20231011,google,cpc,Display - Retargeting,mobile,43,24,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231011,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231012,google,cpc,Display - Retargeting,mobile,41,23,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231012,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231013,google,cpc,Display - Retargeting,mobile,44,31,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231013,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231013,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231014,google,cpc,Display - Retargeting,mobile,35,23,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231015,google,cpc,Display - Retargeting,mobile,35,25,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231015,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231016,google,cpc,Display - Retargeting,mobile,30,22,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231016,google,cpc,Display - Retargeting,tablet,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231017,google,cpc,Display - Retargeting,mobile,16,12,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231017,google,cpc,Display - Retargeting,tablet,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231018,google,cpc,Display - Retargeting,mobile,30,20,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231018,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231019,google,cpc,Display - Retargeting,mobile,25,17,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231019,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231020,google,cpc,Display - Retargeting,mobile,23,14,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231020,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231021,google,cpc,Display - Retargeting,mobile,9,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231021,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231021,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231022,google,cpc,Display - Retargeting,mobile,12,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231022,google,cpc,Display - Retargeting,tablet,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231023,google,cpc,Display - Retargeting,mobile,16,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231023,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231023,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231024,google,cpc,Display - Retargeting,mobile,14,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231025,google,cpc,Display - Retargeting,mobile,26,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231026,google,cpc,Display - Retargeting,mobile,36,26,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231026,google,cpc,Display - Retargeting,desktop,4,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231026,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231027,google,cpc,Display - Retargeting,mobile,20,15,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231027,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231028,google,cpc,Display - Retargeting,mobile,18,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231029,google,cpc,Display - Retargeting,mobile,18,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231029,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231030,google,cpc,Display - Retargeting,mobile,22,17,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231031,google,cpc,Display - Retargeting,mobile,24,16,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231031,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231101,google,cpc,Display - Retargeting,mobile,21,15,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231101,google,cpc,Display - Retargeting,tablet,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231101,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231102,google,cpc,Display - Retargeting,mobile,12,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231102,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231103,google,cpc,Display - Retargeting,mobile,23,15,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231104,google,cpc,Display - Retargeting,mobile,14,12,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231105,google,cpc,Display - Retargeting,mobile,14,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231105,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231106,google,cpc,Display - Retargeting,mobile,13,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231106,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231107,google,cpc,Display - Retargeting,mobile,9,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231107,google,cpc,Display - Retargeting,desktop,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231108,google,cpc,Display - Retargeting,mobile,12,8,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231108,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231108,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231109,google,cpc,Display - Retargeting,mobile,18,13,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231109,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231110,google,cpc,Display - Retargeting,mobile,12,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231110,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231111,google,cpc,Display - Retargeting,mobile,13,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231112,google,cpc,Display - Retargeting,mobile,17,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231113,google,cpc,Display - Retargeting,mobile,16,12,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231113,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231114,google,cpc,Display - Retargeting,mobile,18,16,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231114,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231115,google,cpc,Display - Retargeting,mobile,17,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231115,google,cpc,Display - Retargeting,desktop,4,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231116,google,cpc,Display - Retargeting,mobile,19,12,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231116,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231117,google,cpc,Display - Retargeting,mobile,10,8,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231118,google,cpc,Display - Retargeting,mobile,9,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231119,google,cpc,Display - Retargeting,mobile,9,9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231119,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231120,google,cpc,Display - Retargeting,mobile,19,14,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231120,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231121,google,cpc,Display - Retargeting,mobile,9,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231122,google,cpc,Display - Retargeting,mobile,12,6,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231122,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231123,google,cpc,Display - Retargeting,mobile,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231124,google,cpc,Display - Retargeting,mobile,6,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231124,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231124,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231125,google,cpc,Display - Retargeting,mobile,11,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231125,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231126,google,cpc,Display - Retargeting,mobile,10,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231127,google,cpc,Display - Retargeting,mobile,13,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231127,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231128,google,cpc,Display - Retargeting,desktop,10,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231128,google,cpc,Display - Retargeting,mobile,4,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231128,google,cpc,Display - Retargeting,tablet,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231129,google,cpc,Display - Retargeting,mobile,5,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231129,google,cpc,Display - Retargeting,desktop,4,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231130,google,cpc,Display - Retargeting,mobile,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231201,google,cpc,Display - Retargeting,mobile,6,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231202,google,cpc,Display - Retargeting,mobile,5,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231202,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231203,google,cpc,Display - Retargeting,mobile,13,8,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231204,google,cpc,Display - Retargeting,mobile,7,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231205,google,cpc,Display - Retargeting,mobile,5,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231206,google,cpc,Display - Retargeting,mobile,5,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231206,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231207,google,cpc,Display - Retargeting,mobile,6,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231208,google,cpc,Display - Retargeting,mobile,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231209,google,cpc,Display - Retargeting,mobile,7,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231210,google,cpc,Display - Retargeting,mobile,6,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231211,google,cpc,Display - Retargeting,mobile,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231211,google,cpc,Display - Retargeting,desktop,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231212,google,cpc,Display - Retargeting,mobile,6,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231213,google,cpc,Display - Retargeting,mobile,4,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231213,google,cpc,Display - Retargeting,desktop,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231214,google,cpc,Display - Retargeting,desktop,4,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231214,google,cpc,Display - Retargeting,mobile,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231215,google,cpc,Display - Retargeting,mobile,5,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231216,google,cpc,Display - Retargeting,mobile,7,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231217,google,cpc,Display - Retargeting,mobile,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231218,google,cpc,Display - Retargeting,mobile,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231219,google,cpc,Display - Retargeting,mobile,5,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231220,google,cpc,Display - Retargeting,mobile,7,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231220,google,cpc,Display - Retargeting,desktop,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231221,google,cpc,Display - Retargeting,mobile,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231222,google,cpc,Display - Retargeting,mobile,5,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231223,google,cpc,Display - Retargeting,mobile,5,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231225,google,cpc,Display - Retargeting,mobile,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231226,google,cpc,Display - Retargeting,mobile,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231227,google,cpc,Display - Retargeting,mobile,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20231228,google,cpc,Display - Retargeting,mobile,4,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240717,google,cpc,Display - Prospecting,mobile,489,460,459,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240717,google,cpc,Display - Prospecting,desktop,36,33,33,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240717,google,cpc,Display - Prospecting,tablet,29,28,28,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240718,google,cpc,Display - Prospecting,mobile,325,304,288,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240718,google,cpc,Display - Prospecting,tablet,79,77,76,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240718,google,cpc,Display - Prospecting,desktop,45,45,45,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240719,google,cpc,Display - Prospecting,mobile,474,450,437,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240719,google,cpc,Display - Prospecting,tablet,99,98,96,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240719,google,cpc,Display - Prospecting,desktop,90,90,89,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240720,google,cpc,Display - Prospecting,mobile,379,362,344,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240720,google,cpc,Display - Prospecting,desktop,111,111,111,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240720,google,cpc,Display - Prospecting,tablet,21,21,19,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240721,google,cpc,Display - Prospecting,mobile,65,62,46,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240721,google,cpc,Display - Prospecting,desktop,59,56,53,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240721,google,cpc,Display - Prospecting,tablet,5,5,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240722,google,cpc,Display - Prospecting,mobile,212,209,202,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240722,google,cpc,Display - Prospecting,desktop,56,54,53,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240722,google,cpc,Display - Prospecting,tablet,5,5,5,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240723,google,cpc,Display - Prospecting,desktop,140,137,136,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240723,google,cpc,Display - Prospecting,mobile,43,41,32,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240724,google,cpc,Display - Prospecting,desktop,139,138,136,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240724,google,cpc,Display - Prospecting,mobile,23,23,16,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240724,google,cpc,Display - Prospecting,tablet,3,3,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240725,google,cpc,Display - Prospecting,desktop,188,174,170,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240725,google,cpc,Display - Prospecting,mobile,184,181,179,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240725,google,cpc,Display - Prospecting,tablet,9,9,9,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240726,google,cpc,Display - Prospecting,desktop,339,321,314,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240726,google,cpc,Display - Prospecting,mobile,81,79,77,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240726,google,cpc,Display - Prospecting,tablet,2,2,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240727,google,cpc,Display - Prospecting,desktop,292,292,291,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240727,google,cpc,Display - Prospecting,mobile,68,66,64,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240727,google,cpc,Display - Prospecting,tablet,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240728,google,cpc,Display - Prospecting,desktop,107,106,105,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240728,google,cpc,Display - Prospecting,mobile,15,15,9,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240729,google,cpc,Display - Prospecting,mobile,483,446,439,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240729,google,cpc,Display - Prospecting,desktop,178,175,174,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240729,google,cpc,Display - Prospecting,tablet,41,37,36,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240730,google,cpc,Display - Prospecting,desktop,191,190,189,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240730,google,cpc,Display - Prospecting,mobile,129,111,78,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240730,google,cpc,Display - Prospecting,tablet,3,3,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240731,google,cpc,Display - Prospecting,mobile,247,231,217,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240731,google,cpc,Display - Prospecting,desktop,172,171,169,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240731,google,cpc,Display - Prospecting,tablet,5,5,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240801,google,cpc,Display - Prospecting,mobile,397,360,338,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240801,google,cpc,Display - Prospecting,desktop,104,96,95,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240801,google,cpc,Display - Retargeting,mobile,45,45,44,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240801,google,cpc,Display - Prospecting,tablet,8,8,8,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240801,google,cpc,Display - Retargeting,desktop,2,2,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240801,google,cpc,Display - Retargeting,tablet,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240802,google,cpc,Display - Prospecting,mobile,340,288,261,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240802,google,cpc,Display - Prospecting,desktop,99,95,92,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240802,google,cpc,Display - Retargeting,mobile,26,26,23,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240802,google,cpc,Display - Prospecting,tablet,9,9,8,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240802,google,cpc,Display - Retargeting,desktop,7,7,7,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240802,google,cpc,Display - Retargeting,tablet,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240803,google,cpc,Display - Retargeting,mobile,83,77,74,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240803,google,cpc,Display - Prospecting,mobile,53,46,26,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240803,google,cpc,Display - Retargeting,desktop,22,20,20,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240803,google,cpc,Display - Prospecting,desktop,11,11,11,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240803,google,cpc,Display - Retargeting,tablet,5,3,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240803,google,cpc,Display - Prospecting,tablet,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240804,google,cpc,Display - Prospecting,mobile,344,306,285,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240804,google,cpc,Display - Prospecting,desktop,76,71,69,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240804,google,cpc,Display - Retargeting,desktop,16,16,16,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240804,google,cpc,Display - Retargeting,mobile,4,4,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240804,google,cpc,Display - Prospecting,tablet,3,3,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240805,google,cpc,Display - Prospecting,mobile,171,163,143,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240805,google,cpc,Display - Prospecting,desktop,48,48,43,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240805,google,cpc,Display - Retargeting,desktop,20,20,20,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
